title,author,published_year,language,subjects,cover,content
in the realms of gold,keith barker,1986,english,"carnegie medal -- history., children's literature, english -- awards -- history., children -- books and reading -- great britain., literary prizes -- great britain -- history.",https://covers.openlibrary.org/b/id/13239449-L.jpg,in the realms of gold [SEP] keith barker [SEP] carnegie medal -- history.  children's literature  english -- awards -- history.  children -- books and reading -- great britain.  literary prizes -- great britain -- history.
"mary and jim semans, north carolinians",w. kenneth goodson,1986,english,"semans, mary duke biddle trent., semans, james h., awards -- north carolina.",https://covers.openlibrary.org/b/id/7233403-L.jpg,mary and jim semans  north carolinians [SEP] w. kenneth goodson [SEP] semans  mary duke biddle trent.  semans  james h.  awards -- north carolina.
prix offerts par la société d'agriculture de québec,société d'agriculture de québec.,1986,french,"société d'agriculture de québec., agricultural exhibitions -- québec (province) -- awards.",https://covers.openlibrary.org/b/id/7095641-L.jpg,prix offerts par la société d'agriculture de québec [SEP] société d'agriculture de québec. [SEP] société d'agriculture de québec.  agricultural exhibitions -- québec (province) -- awards.
"tony, grammy, emmy, country",don franks,1986,english,performing arts -- awards -- united states.,https://covers.openlibrary.org/b/id/4151381-L.jpg,tony  grammy  emmy  country [SEP] don franks [SEP] performing arts -- awards -- united states.
best in annual reports (best in annual reports),rose deneve,1985,english,"corporate finance, business / economics / finance",https://covers.openlibrary.org/b/id/12453955-L.jpg,best in annual reports (best in annual reports) [SEP] rose deneve [SEP] corporate finance  business / economics / finance
premiums offered by the quebec agricultural society,quebec agricultural society.,1985,english,"agriculture -- societies, etc. -- québec (province).",https://covers.openlibrary.org/b/id/7096959-L.jpg,premiums offered by the quebec agricultural society [SEP] quebec agricultural society. [SEP] agriculture -- societies  etc. -- québec (province).
presentation pieces and trophies from the henry birks collection of canadian silver,ross allan c. fox,1985,english,"henry birks & sons limited -- art collections, silverwork -- canada -- history -- 19th century, silverwork -- canada -- history -- 20th century, silverwork -- private collections -- canada, awards -- canada",https://covers.openlibrary.org/b/id/8562865-L.jpg,presentation pieces and trophies from the henry birks collection of canadian silver [SEP] ross allan c. fox [SEP] henry birks & sons limited -- art collections  silverwork -- canada -- history -- 19th century  silverwork -- canada -- history -- 20th century  silverwork -- private collections -- canada  awards -- canada
primary awards galore (teacher time-savers ser.),armstrong b.,1985,english,"activities, family / parenting / childbirth, children: grades 1-2",https://covers.openlibrary.org/b/id/12644592-L.jpg,primary awards galore (teacher time-savers ser.) [SEP] armstrong b. [SEP] activities  family / parenting / childbirth  children: grades 1-2
prix offerts par la société d'agriculture de québec,société d'agriculture de québec.,1985,french,"quebec agricultural society., agricultural exhibitions -- québec (province) -- awards.",https://covers.openlibrary.org/b/id/7093636-L.jpg,prix offerts par la société d'agriculture de québec [SEP] société d'agriculture de québec. [SEP] quebec agricultural society.  agricultural exhibitions -- québec (province) -- awards.
the pursuit of excellence,richard shears,1985,english,"awards -- australia., australia -- biography.",https://covers.openlibrary.org/b/id/8444325-L.jpg,the pursuit of excellence [SEP] richard shears [SEP] awards -- australia.  australia -- biography.
variety presents the complete book of major u.s. show business awards,mike kaplan,1985,english,performing arts -- awards -- united states.,https://covers.openlibrary.org/b/id/4731714-L.jpg,variety presents the complete book of major u.s. show business awards [SEP] mike kaplan [SEP] performing arts -- awards -- united states.
"winners of the first presidential awards for design excellence, january 30, 1985",national endowment for the arts. design arts program,1985,english,"design, awards, architectural design, public buildings, city planning, landscape architecture, industrial design, engineering, graphic arts, interior decoration",https://covers.openlibrary.org/b/id/11939639-L.jpg,winners of the first presidential awards for design excellence  january 30  1985 [SEP] national endowment for the arts. design arts program [SEP] design  awards  architectural design  public buildings  city planning  landscape architecture  industrial design  engineering  graphic arts  interior decoration
"""les prix de rome""",ecole nationale supérieure des beaux-arts (france),1984,french,"académique royale d'architecture (france) -- awards., architectural drawing -- 18th century -- awards -- france., prix de rome.",https://covers.openlibrary.org/b/id/2157743-L.jpg,"""les prix de rome"" [SEP] ecole nationale supérieure des beaux-arts (france) [SEP] académique royale d'architecture (france) -- awards.  architectural drawing -- 18th century -- awards -- france.  prix de rome."
a pictorial history of the canadian film awards,maria topalovich,1984,english,"motion pictures -- canada -- awards, motion pictures -- canada -- plots, themes, etc, genie awards",https://covers.openlibrary.org/b/id/12312164-L.jpg,a pictorial history of the canadian film awards [SEP] maria topalovich [SEP] motion pictures -- canada -- awards  motion pictures -- canada -- plots  themes  etc  genie awards
agriculture canada recipients of merit awards for outstanding contributions to agriculture =,canada. agriculture canada,1984,"english, french","agriculture, awards",https://covers.openlibrary.org/b/id/7077694-L.jpg,agriculture canada recipients of merit awards for outstanding contributions to agriculture = [SEP] canada. agriculture canada [SEP] agriculture  awards
past to present,institute of electrical and electronics engineers,1984,english,"institute of electrical and electronics engineers, electric engineering -- awards, electronics -- awards",https://covers.openlibrary.org/b/id/12579518-L.jpg,past to present [SEP] institute of electrical and electronics engineers [SEP] institute of electrical and electronics engineers  electric engineering -- awards  electronics -- awards
the aia gold medal,richard guy wilson,1984,english,architecture -- united states -- history -- 20th century.,https://covers.openlibrary.org/b/id/4947045-L.jpg,the aia gold medal [SEP] richard guy wilson [SEP] architecture -- united states -- history -- 20th century.
variety presents,mike kaplan,1984,english,"performing arts (general), performing arts, awards, rewards (prizes, etc.), united states, reference",https://covers.openlibrary.org/b/id/4731715-L.jpg,variety presents [SEP] mike kaplan [SEP] performing arts (general)  performing arts  awards  rewards (prizes  etc.)  united states  reference
contemporary masters,world print council,1983,english,prints -- 20th century -- awards -- exhibitions,https://covers.openlibrary.org/b/id/4201549-L.jpg,contemporary masters [SEP] world print council [SEP] prints -- 20th century -- awards -- exhibitions
footprints,belle oliver hart-corell,1983,english,"chennault, claire lee, 1893-1958., chennault award for excellence in the basic sciences., united states. air force -- biography., united states air force academy -- alumni and alumnae -- biography., united daughters of the confederacy., united states air force academy -- awards., generals -- united states -- biography.",https://covers.openlibrary.org/b/id/13230877-L.jpg,footprints [SEP] belle oliver hart-corell [SEP] chennault  claire lee  1893-1958.  chennault award for excellence in the basic sciences.  united states. air force -- biography.  united states air force academy -- alumni and alumnae -- biography.  united daughters of the confederacy.  united states air force academy -- awards.  generals -- united states -- biography.
